city_id,city_name,dt,temp,humidity,pressure,weather_main,anomaly_name
3445831,São José dos Campos,1722626948,19.48,91,1009,Drizzle,normal
3445831,São José dos Campos,1722713348,16.63,69,1013,Rain,normal
3445831,São José dos Campos,1722799748,15.94,62,1019,Clouds,normal
3445831,São José dos Campos,1722886148,12.04,85,1014,Clear,normal
3445831,São José dos Campos,1722972548,17.12,70,1013,Clear,normal
3445831,São José dos Campos,1723058948,14.48,63,1009,Clouds,normal
3445831,São José dos Campos,1723145348,20.06,70,1008,Clouds,pressure_drop
3445831,São José dos Campos,1723231748,19.17,80,1015,Rain,normal
3445831,São José dos Campos,1723318148,17.15,58,1020,Clear,normal
3445831,São José dos Campos,1723404548,15.24,63,1015,Clouds,normal
3445831,São José dos Campos,1723490948,17.73,76,1008,Rain,pressure_drop
3445831,São José dos Campos,1723577348,11.65,62,1017,Clear,normal
3445831,São José dos Campos,1723663748,21.29,67,1020,Clouds,normal
3445831,São José dos Campos,1723750148,20.72,59,1013,Rain,normal
3445831,São José dos Campos,1723836548,13.16,92,1012,Clear,normal
3445831,São José dos Campos,1723922948,16.37,55,1010,Rain,normal
3445831,São José dos Campos,1724009348,13.04,68,1012,Clear,normal
3445831,São José dos Campos,1724095748,14.7,78,1010,Rain,normal
3445831,São José dos Campos,1724182148,17.01,77,1010,Rain,normal
3445831,São José dos Campos,1724268548,22.66,59,1009,Clouds,normal
3445831,São José dos Campos,1724354948,20.34,64,1014,Clouds,normal
3445831,São José dos Campos,1724441348,17.52,90,1011,Thunderstorm,storm_event
3445831,São José dos Campos,1724527748,8.56,59,1020,Clouds,cold_snap
3445831,São José dos Campos,1724614148,17.93,78,1014,Clear,normal
3445831,São José dos Campos,1724700548,19.74,95,1008,Clouds,pressure_drop
3445831,São José dos Campos,1724786948,15.44,82,1015,Clouds,normal
3445831,São José dos Campos,1724873348,17.82,86,1014,Rain,normal
3445831,São José dos Campos,1724959748,19.11,87,1015,Clouds,normal
3445831,São José dos Campos,1725046148,20.57,82,1018,Clear,normal
3445831,São José dos Campos,1725132548,23.27,60,1014,Clear,normal
3445831,São José dos Campos,1725218948,19.83,40,1020,Clouds,normal
3445831,São José dos Campos,1725305348,21.48,55,1015,Rain,normal
3445831,São José dos Campos,1725391748,21.56,56,1012,Clouds,normal
3445831,São José dos Campos,1725478148,23.42,54,1011,Clear,normal
3445831,São José dos Campos,1725564548,27.34,39,1011,Clear,drought
3445831,São José dos Campos,1725650948,24.57,92,1011,Rain,normal
3445831,São José dos Campos,1725737348,19.19,55,1015,Clouds,normal
3445831,São José dos Campos,1725823748,16.94,92,1011,Rain,normal
3445831,São José dos Campos,1725910148,19.0,88,1013,Thunderstorm,storm_event
3445831,São José dos Campos,1725996548,22.56,64,1018,Clouds,normal
3445831,São José dos Campos,1726082948,17.85,58,1014,Drizzle,normal
3445831,São José dos Campos,1726169348,17.56,92,1011,Clouds,normal
3445831,São José dos Campos,1726255748,21.72,92,1011,Rain,normal
3445831,São José dos Campos,1726342148,23.66,75,1012,Clouds,normal
3445831,São José dos Campos,1726428548,16.78,57,1020,Clear,normal
3445831,São José dos Campos,1726514948,22.31,40,1010,Clouds,normal
3445831,São José dos Campos,1726601348,20.43,61,1010,Rain,normal
3445831,São José dos Campos,1726687748,14.67,56,1008,Clear,pressure_drop
3445831,São José dos Campos,1726774148,15.8,69,1016,Clouds,normal
3445831,São José dos Campos,1726860548,21.42,92,1022,Clear,normal
3445831,São José dos Campos,1726946948,20.43,80,1020,Clouds,normal
3445831,São José dos Campos,1727033348,19.29,64,1010,Rain,normal
3445831,São José dos Campos,1727119748,20.09,76,1015,Clouds,normal
3445831,São José dos Campos,1727206148,19.97,79,1019,Clouds,normal
3445831,São José dos Campos,1727292548,22.28,83,1018,Clear,normal
3445831,São José dos Campos,1727378948,24.7,66,1011,Clouds,normal
3445831,São José dos Campos,1727465348,22.67,96,1009,Rain,storm_event
3445831,São José dos Campos,1727551748,17.2,93,1011,Thunderstorm,storm_event
3445831,São José dos Campos,1727638148,18.52,52,1008,Clear,pressure_drop
3445831,São José dos Campos,1727724548,26.65,35,1013,Clear,drought
3445831,São José dos Campos,1727810948,21.91,98,1018,Rain,extreme_humidity
3445831,São José dos Campos,1727897348,21.53,61,1016,Clear,normal
3445831,São José dos Campos,1727983748,24.37,38,1014,Clouds,drought
3445831,São José dos Campos,1728070148,20.88,50,1010,Clouds,normal
3445831,São José dos Campos,1728156548,18.99,40,1017,Clouds,normal
3445831,São José dos Campos,1728242948,20.65,50,1014,Clear,normal
3445831,São José dos Campos,1728329348,16.78,40,1012,Clear,normal
3445831,São José dos Campos,1728415748,21.19,97,1017,Clouds,extreme_humidity
3445831,São José dos Campos,1728502148,22.39,68,1015,Clouds,normal
3445831,São José dos Campos,1728588548,18.29,44,1014,Clear,normal
3445831,São José dos Campos,1728674948,17.2,65,1012,Clear,normal
3445831,São José dos Campos,1728761348,19.33,61,1015,Rain,normal
3445831,São José dos Campos,1728847748,19.8,58,1021,Clouds,normal
3445831,São José dos Campos,1728934148,24.27,89,1017,Clouds,normal
3445831,São José dos Campos,1729020548,24.63,59,1012,Clear,normal
3445831,São José dos Campos,1729106948,19.47,50,1018,Clouds,normal
3445831,São José dos Campos,1729193348,20.87,42,1015,Clear,normal
3445831,São José dos Campos,1729279748,17.9,62,1018,Clouds,normal
3445831,São José dos Campos,1729366148,22.26,62,1013,Clouds,normal
3445831,São José dos Campos,1729452548,23.64,61,1008,Rain,pressure_drop
3445831,São José dos Campos,1729538948,18.77,54,1013,Clouds,normal
3445831,São José dos Campos,1729625348,25.15,62,1008,Clear,pressure_drop
3445831,São José dos Campos,1729711748,24.37,57,1021,Clear,normal
3445831,São José dos Campos,1729798148,20.58,50,1012,Clear,normal
3445831,São José dos Campos,1729884548,22.17,79,1010,Clear,normal
3445831,São José dos Campos,1729970948,18.44,44,1015,Clear,normal
3445831,São José dos Campos,1730057348,21.08,75,1017,Clouds,normal
3445831,São José dos Campos,1730143748,17.87,87,1021,Clouds,normal
3445831,São José dos Campos,1730230148,16.64,43,1013,Clouds,normal
3445831,São José dos Campos,1730316548,19.35,54,1010,Clear,normal
3445831,São José dos Campos,1730402948,20.71,92,1017,Clear,normal
3445831,São José dos Campos,1730489348,20.76,53,1012,Clouds,normal
3445831,São José dos Campos,1730575748,23.89,65,1019,Clouds,normal
3445831,São José dos Campos,1730662148,20.62,63,1015,Drizzle,normal
3445831,São José dos Campos,1730748548,19.48,80,1021,Clouds,normal
3445831,São José dos Campos,1730834948,22.02,98,1016,Rain,extreme_humidity
3445831,São José dos Campos,1730921348,22.43,82,1015,Clear,normal
3445831,São José dos Campos,1731007748,18.14,92,1012,Rain,normal
3445831,São José dos Campos,1731094148,23.91,62,1012,Clear,normal
3445831,São José dos Campos,1731180548,20.62,51,1022,Clouds,normal
3445831,São José dos Campos,1731266948,18.72,67,1020,Clear,normal
3445831,São José dos Campos,1731353348,24.59,56,1016,Clouds,normal
3445831,São José dos Campos,1731439748,26.51,72,1013,Clear,normal
3445831,São José dos Campos,1731526148,26.77,35,1017,Clear,drought
3445831,São José dos Campos,1731612548,19.73,98,1016,Drizzle,extreme_humidity
3445831,São José dos Campos,1731698948,23.25,71,1014,Clouds,normal
3445831,São José dos Campos,1731785348,16.7,60,1019,Clear,normal
3445831,São José dos Campos,1731871748,26.51,71,1017,Clouds,normal
3445831,São José dos Campos,1731958148,22.48,96,1008,Clear,pressure_drop
3445831,São José dos Campos,1732044548,22.67,79,1012,Clear,normal
3445831,São José dos Campos,1732130948,20.0,58,1009,Rain,normal
3445831,São José dos Campos,1732217348,21.7,79,1016,Clear,normal
3445831,São José dos Campos,1732303748,24.4,61,1008,Clear,pressure_drop
3445831,São José dos Campos,1732390148,20.04,97,1012,Clouds,extreme_humidity
3445831,São José dos Campos,1732476548,19.27,97,1013,Clouds,extreme_humidity
3445831,São José dos Campos,1732562948,22.52,92,1019,Clear,normal
3445831,São José dos Campos,1732649348,14.24,73,1017,Clear,cold_snap
3445831,São José dos Campos,1732735748,19.64,47,1020,Clear,normal
3445831,São José dos Campos,1732822148,22.92,90,1013,Thunderstorm,storm_event
3445831,São José dos Campos,1732908548,22.96,98,1014,Rain,extreme_humidity
3445831,São José dos Campos,1732994948,23.44,63,1014,Rain,normal
3445831,São José dos Campos,1733081348,16.98,93,1008,Rain,storm_event
3445831,São José dos Campos,1733167748,24.25,58,1011,Clouds,normal
3445831,São José dos Campos,1733254148,22.68,81,1009,Drizzle,normal
3445831,São José dos Campos,1733340548,26.91,90,1018,Drizzle,normal
3445831,São José dos Campos,1733426948,28.39,63,1011,Clouds,normal
3445831,São José dos Campos,1733513348,16.1,50,1016,Clear,cold_snap
3445831,São José dos Campos,1733599748,25.99,91,1011,Rain,normal
3445831,São José dos Campos,1733686148,23.44,42,1015,Clear,normal
3445831,São José dos Campos,1733772548,22.13,85,1014,Clear,normal
3445831,São José dos Campos,1733858948,24.95,90,1010,Thunderstorm,storm_event
3445831,São José dos Campos,1733945348,16.1,46,1016,Rain,cold_snap
3445831,São José dos Campos,1734031748,21.39,71,1014,Clouds,normal
3445831,São José dos Campos,1734118148,20.65,75,1008,Clouds,pressure_drop
3445831,São José dos Campos,1734204548,29.24,76,1015,Clear,normal
3445831,São José dos Campos,1734290948,25.52,78,1016,Clouds,normal
3445831,São José dos Campos,1734377348,25.98,50,1011,Clear,normal
3445831,São José dos Campos,1734463748,27.91,78,1016,Rain,normal
3445831,São José dos Campos,1734550148,21.54,92,1017,Rain,normal
3445831,São José dos Campos,1734636548,21.33,60,1009,Rain,normal
3445831,São José dos Campos,1734722948,16.1,63,1017,Clear,cold_snap
3445831,São José dos Campos,1734809348,24.94,98,1015,Rain,extreme_humidity
3445831,São José dos Campos,1734895748,28.96,79,1010,Clear,normal
3445831,São José dos Campos,1734982148,29.1,76,1015,Clouds,normal
3445831,São José dos Campos,1735068548,20.26,88,1012,Clear,normal
3445831,São José dos Campos,1735154948,25.68,51,1012,Clouds,normal
3445831,São José dos Campos,1735241348,23.39,67,1014,Rain,normal
3445831,São José dos Campos,1735327748,31.11,72,1016,Clear,normal
3445831,São José dos Campos,1735414148,25.3,72,1010,Clouds,normal
3445831,São José dos Campos,1735500548,28.97,46,1015,Clear,normal
3445831,São José dos Campos,1735586948,22.34,92,1011,Clear,normal
3445831,São José dos Campos,1735673348,24.73,58,1014,Clear,normal
3445831,São José dos Campos,1735759748,27.34,70,1015,Clouds,normal
3445831,São José dos Campos,1735846148,27.56,65,1013,Clear,normal
3445831,São José dos Campos,1735932548,27.26,90,1013,Thunderstorm,storm_event
3445831,São José dos Campos,1736018948,27.68,66,1015,Clouds,normal
3445831,São José dos Campos,1736105348,20.95,98,1016,Drizzle,extreme_humidity
3445831,São José dos Campos,1736191748,28.01,70,1016,Rain,normal
3445831,São José dos Campos,1736278148,25.64,69,1012,Rain,normal
3445831,São José dos Campos,1736364548,22.43,92,1015,Clouds,normal
3445831,São José dos Campos,1736450948,24.31,64,1014,Clear,normal
3445831,São José dos Campos,1736537348,25.77,92,1011,Drizzle,normal
3445831,São José dos Campos,1736623748,28.93,85,1014,Clouds,normal
3445831,São José dos Campos,1736710148,21.33,63,1018,Clear,normal
3445831,São José dos Campos,1736796548,25.76,91,1014,Clouds,normal
3445831,São José dos Campos,1736882948,25.1,98,1009,Rain,storm_event
3445831,São José dos Campos,1736969348,27.48,60,1015,Clouds,normal
3445831,São José dos Campos,1737055748,26.9,68,1012,Clouds,normal
3445831,São José dos Campos,1737142148,25.19,93,1009,Rain,storm_event
3445831,São José dos Campos,1737228548,23.27,58,1016,Clouds,normal
3445831,São José dos Campos,1737314948,25.96,71,1013,Clear,normal
3445831,São José dos Campos,1737401348,25.22,65,1016,Clouds,normal
3445831,São José dos Campos,1737487748,27.56,71,1016,Clear,normal
3445831,São José dos Campos,1737574148,23.33,58,1010,Rain,normal
3445831,São José dos Campos,1737660548,28.92,54,1019,Clear,normal
3445831,São José dos Campos,1737746948,23.74,93,1013,Thunderstorm,storm_event
3445831,São José dos Campos,1737833348,21.33,47,1019,Clear,normal
3445831,São José dos Campos,1737919748,25.79,75,1009,Rain,normal
3445831,São José dos Campos,1738006148,26.7,58,1010,Clear,normal
3445831,São José dos Campos,1738092548,27.56,72,1015,Clouds,normal
3445831,São José dos Campos,1738178948,25.47,76,1011,Rain,normal
3445831,São José dos Campos,1738265348,24.59,45,1018,Clouds,normal
3445831,São José dos Campos,1738351748,26.15,92,1018,Clouds,normal
3445831,São José dos Campos,1738438148,24.59,79,1016,Clear,normal
3445831,São José dos Campos,1738524548,31.93,60,1016,Clear,normal
3445831,São José dos Campos,1738610948,28.93,56,1019,Clouds,normal
3445831,São José dos Campos,1738697348,17.04,51,1020,Clear,cold_snap
3445831,São José dos Campos,1738783748,24.6,69,1012,Rain,normal
3445831,São José dos Campos,1738870148,31.33,38,1021,Clear,drought
3445831,São José dos Campos,1738956548,25.49,68,1009,Clear,normal
3445831,São José dos Campos,1739042948,25.09,66,1009,Rain,normal
3445831,São José dos Campos,1739129348,17.04,50,1019,Rain,cold_snap
3445831,São José dos Campos,1739215748,25.42,76,1011,Drizzle,normal
3445831,São José dos Campos,1739302148,29.97,82,1017,Clouds,normal
3445831,São José dos Campos,1739388548,24.87,40,1011,Clouds,normal
3445831,São José dos Campos,1739474948,25.9,83,1020,Clouds,normal
3445831,São José dos Campos,1739561348,17.04,53,1020,Clouds,cold_snap
3445831,São José dos Campos,1739647748,30.01,57,1019,Clouds,normal
3445831,São José dos Campos,1739734148,30.17,63,1016,Clouds,normal
3445831,São José dos Campos,1739820548,25.05,83,1014,Clear,normal
3445831,São José dos Campos,1739906948,26.33,86,1015,Rain,normal
3445831,São José dos Campos,1739993348,27.74,62,1022,Clouds,normal
3445831,São José dos Campos,1740079748,28.71,68,1018,Clouds,normal
3445831,São José dos Campos,1740166148,20.53,69,1015,Clear,normal
3445831,São José dos Campos,1740252548,25.64,42,1009,Clouds,normal
3445831,São José dos Campos,1740338948,27.63,55,1012,Rain,normal
3445831,São José dos Campos,1740425348,30.01,78,1011,Clouds,normal
3445831,São José dos Campos,1740511748,24.87,44,1010,Clear,normal
3445831,São José dos Campos,1740598148,24.28,74,1019,Rain,normal
3445831,São José dos Campos,1740684548,25.42,72,1015,Clouds,normal
3445831,São José dos Campos,1740770948,25.75,98,1009,Thunderstorm,storm_event
3445831,São José dos Campos,1740857348,26.09,46,1012,Clouds,normal
3445831,São José dos Campos,1740943748,29.23,86,1021,Clouds,normal
3445831,São José dos Campos,1741030148,21.42,77,1008,Clear,pressure_drop
3445831,São José dos Campos,1741116548,22.92,87,1017,Clear,normal
3445831,São José dos Campos,1741202948,27.44,67,1011,Clear,normal
3445831,São José dos Campos,1741289348,26.31,50,1017,Clear,normal
3445831,São José dos Campos,1741375748,33.2,37,1018,Clear,drought
3445831,São José dos Campos,1741462148,24.42,79,1016,Rain,normal
3445831,São José dos Campos,1741548548,25.14,78,1009,Clear,normal
3445831,São José dos Campos,1741634948,26.07,92,1014,Rain,normal
3445831,São José dos Campos,1741721348,25.86,69,1019,Rain,normal
3445831,São José dos Campos,1741807748,26.07,98,1009,Clouds,extreme_humidity
3445831,São José dos Campos,1741894148,27.91,69,1009,Clear,normal
3445831,São José dos Campos,1741980548,29.58,76,1020,Clear,normal
3445831,São José dos Campos,1742066948,30.29,67,1021,Clouds,normal
3445831,São José dos Campos,1742153348,21.73,80,1014,Clear,normal
3445831,São José dos Campos,1742239748,29.11,97,1013,Clouds,extreme_humidity
3445831,São José dos Campos,1742326148,25.64,54,1020,Clouds,normal
3445831,São José dos Campos,1742412548,26.64,48,1014,Clouds,normal
3445831,São José dos Campos,1742498948,23.29,60,1014,Clear,normal
3445831,São José dos Campos,1742585348,30.83,63,1013,Clear,normal
3445831,São José dos Campos,1742671748,25.64,65,1014,Clear,normal
3445831,São José dos Campos,1742758148,27.02,92,1015,Rain,normal
3445831,São José dos Campos,1742844548,27.38,73,1019,Clouds,normal
3445831,São José dos Campos,1742930948,31.9,60,1014,Clouds,normal
3445831,São José dos Campos,1743017348,23.61,92,1019,Rain,normal
3445831,São José dos Campos,1743103748,27.41,83,1022,Clear,normal
3445831,São José dos Campos,1743190148,26.17,76,1017,Clouds,normal
3445831,São José dos Campos,1743276548,24.1,56,1008,Clear,pressure_drop
3445831,São José dos Campos,1743362948,30.21,64,1016,Clear,normal
3445831,São José dos Campos,1743449348,22.19,61,1022,Clouds,normal
3445831,São José dos Campos,1743535748,18.19,70,1018,Clear,normal
3445831,São José dos Campos,1743622148,21.72,62,1010,Clear,normal
3445831,São José dos Campos,1743708548,20.87,68,1014,Clouds,normal
3445831,São José dos Campos,1743794948,17.31,57,1018,Clear,normal
3445831,São José dos Campos,1743881348,21.06,59,1011,Drizzle,normal
3445831,São José dos Campos,1743967748,19.95,40,1013,Clear,normal
3445831,São José dos Campos,1744054148,18.79,62,1018,Clear,normal
3445831,São José dos Campos,1744140548,23.91,45,1014,Clear,normal
3445831,São José dos Campos,1744226948,20.09,52,1019,Clouds,normal
3445831,São José dos Campos,1744313348,23.98,61,1012,Clouds,normal
3445831,São José dos Campos,1744399748,21.96,92,1016,Clouds,normal
3445831,São José dos Campos,1744486148,19.86,98,1014,Rain,extreme_humidity
3445831,São José dos Campos,1744572548,20.45,95,1012,Thunderstorm,storm_event
3445831,São José dos Campos,1744658948,22.58,62,1012,Clear,normal
3445831,São José dos Campos,1744745348,21.3,83,1020,Clouds,normal
3445831,São José dos Campos,1744831748,22.21,92,1014,Rain,normal
3445831,São José dos Campos,1744918148,25.43,48,1013,Clouds,normal
3445831,São José dos Campos,1745004548,20.51,66,1018,Clear,normal
3445831,São José dos Campos,1745090948,17.28,47,1017,Clouds,normal
3445831,São José dos Campos,1745177348,19.37,50,1014,Clear,normal
3445831,São José dos Campos,1745263748,18.99,58,1011,Clouds,normal
3445831,São José dos Campos,1745350148,22.16,92,1016,Clouds,normal
3445831,São José dos Campos,1745436548,23.57,84,1013,Rain,normal
3445831,São José dos Campos,1745522948,21.88,86,1013,Rain,normal
3445831,São José dos Campos,1745609348,23.36,78,1016,Rain,normal
3445831,São José dos Campos,1745695748,14.18,68,1016,Clouds,cold_snap
3445831,São José dos Campos,1745782148,23.22,67,1013,Clouds,normal
3445831,São José dos Campos,1745868548,15.86,83,1008,Clouds,pressure_drop
3445831,São José dos Campos,1745954948,23.0,40,1016,Clouds,normal
3445831,São José dos Campos,1746041348,22.81,80,1014,Clouds,normal
3445831,São José dos Campos,1746127748,16.03,84,1017,Clouds,normal
3445831,São José dos Campos,1746214148,21.89,98,1009,Rain,extreme_humidity
3445831,São José dos Campos,1746300548,13.46,71,1021,Clouds,cold_snap
3445831,São José dos Campos,1746386948,18.7,61,1012,Rain,normal
3445831,São José dos Campos,1746473348,20.32,89,1008,Clear,pressure_drop
3445831,São José dos Campos,1746559748,23.17,59,1013,Clear,normal
3445831,São José dos Campos,1746646148,19.89,67,1012,Clouds,normal
3445831,São José dos Campos,1746732548,20.53,76,1008,Drizzle,pressure_drop
3445831,São José dos Campos,1746818948,21.47,69,1013,Rain,normal
3445831,São José dos Campos,1746905348,26.53,66,1016,Clear,normal
3445831,São José dos Campos,1746991748,24.43,65,1013,Clear,normal
3445831,São José dos Campos,1747078148,20.4,73,1015,Clear,normal
3445831,São José dos Campos,1747164548,19.14,68,1011,Drizzle,normal
3445831,São José dos Campos,1747250948,23.45,67,1016,Clear,normal
3445831,São José dos Campos,1747337348,16.19,73,1013,Rain,normal
3445831,São José dos Campos,1747423748,21.56,62,1009,Rain,normal
3445831,São José dos Campos,1747510148,20.65,48,1012,Clouds,normal
3445831,São José dos Campos,1747596548,18.35,85,1018,Rain,normal
3445831,São José dos Campos,1747682948,20.3,50,1008,Clouds,pressure_drop
3445831,São José dos Campos,1747769348,23.66,92,1018,Clear,normal
3445831,São José dos Campos,1747855748,26.53,68,1013,Clear,normal
3445831,São José dos Campos,1747942148,18.56,79,1009,Drizzle,normal
3445831,São José dos Campos,1748028548,23.88,84,1011,Clear,normal
3445831,São José dos Campos,1748114948,21.59,76,1009,Rain,normal
3445831,São José dos Campos,1748201348,21.65,77,1012,Rain,normal
3445831,São José dos Campos,1748287748,25.19,84,1014,Clear,normal
3445831,São José dos Campos,1748374148,17.57,51,1021,Clear,normal
3445831,São José dos Campos,1748460548,20.34,66,1012,Clear,normal
3445831,São José dos Campos,1748546948,20.59,97,1013,Clouds,extreme_humidity
3445831,São José dos Campos,1748633348,21.93,58,1011,Clouds,normal
3445831,São José dos Campos,1748719748,26.53,92,1017,Clear,normal
3445831,São José dos Campos,1748806148,16.83,73,1014,Clear,normal
3445831,São José dos Campos,1748892548,12.38,62,1019,Clouds,normal
3445831,São José dos Campos,1748978948,16.41,77,1022,Clear,normal
3445831,São José dos Campos,1749065348,13.63,51,1010,Clouds,normal
3445831,São José dos Campos,1749151748,20.05,62,1016,Clear,normal
3445831,São José dos Campos,1749238148,18.57,92,1013,Clouds,normal
3445831,São José dos Campos,1749324548,17.91,67,1017,Clear,normal
3445831,São José dos Campos,1749410948,21.59,87,1016,Rain,normal
3445831,São José dos Campos,1749497348,14.65,77,1021,Drizzle,normal
3445831,São José dos Campos,1749583748,17.68,72,1012,Drizzle,normal
3445831,São José dos Campos,1749670148,17.55,59,1022,Clear,normal
3445831,São José dos Campos,1749756548,18.41,56,1019,Clear,normal
3445831,São José dos Campos,1749842948,18.04,50,1013,Clouds,normal
3445831,São José dos Campos,1749929348,15.12,85,1011,Drizzle,normal
3445831,São José dos Campos,1750015748,14.63,55,1014,Clear,normal
3445831,São José dos Campos,1750102148,17.18,49,1016,Clear,normal
3445831,São José dos Campos,1750188548,16.09,94,1013,Thunderstorm,storm_event
3445831,São José dos Campos,1750274948,21.33,76,1011,Rain,normal
3445831,São José dos Campos,1750361348,16.49,57,1013,Clear,normal
3445831,São José dos Campos,1750447748,19.23,85,1019,Clear,normal
3445831,São José dos Campos,1750534148,11.64,98,1016,Rain,extreme_humidity
3445831,São José dos Campos,1750620548,12.38,76,1015,Rain,normal
3445831,São José dos Campos,1750706948,16.68,74,1015,Clouds,normal
3445831,São José dos Campos,1750793348,20.87,75,1013,Clouds,normal
3445831,São José dos Campos,1750879748,16.88,50,1008,Clear,pressure_drop
3445831,São José dos Campos,1750966148,15.4,97,1016,Rain,extreme_humidity
3445831,São José dos Campos,1751052548,14.44,96,1013,Thunderstorm,storm_event
3445831,São José dos Campos,1751138948,16.34,61,1009,Rain,normal
3445831,São José dos Campos,1751225348,16.24,75,1016,Drizzle,normal
3445831,São José dos Campos,1751311748,13.12,92,1016,Rain,normal
3445831,São José dos Campos,1751398148,17.96,98,1012,Thunderstorm,storm_event
3445831,São José dos Campos,1751484548,13.14,68,1013,Clear,normal
3445831,São José dos Campos,1751570948,21.48,72,1011,Clouds,normal
3445831,São José dos Campos,1751657348,18.24,75,1013,Clouds,normal
3445831,São José dos Campos,1751743748,13.8,75,1011,Clear,normal
3445831,São José dos Campos,1751830148,12.89,93,1009,Rain,storm_event
3445831,São José dos Campos,1751916548,16.09,69,1020,Clear,normal
3445831,São José dos Campos,1752002948,17.7,82,1015,Rain,normal
3445831,São José dos Campos,1752089348,18.82,40,1021,Clear,normal
3445831,São José dos Campos,1752175748,17.36,47,1019,Clear,normal
3445831,São José dos Campos,1752262148,18.29,49,1022,Clear,normal
3445831,São José dos Campos,1752348548,16.92,40,1014,Clouds,normal
3445831,São José dos Campos,1752434948,15.14,91,1008,Drizzle,pressure_drop
3445831,São José dos Campos,1752521348,15.09,98,1013,Drizzle,extreme_humidity
3445831,São José dos Campos,1752607748,17.81,85,1013,Rain,normal
3445831,São José dos Campos,1752694148,17.87,92,1009,Clear,normal
3445831,São José dos Campos,1752780548,18.72,91,1017,Clouds,normal
3445831,São José dos Campos,1752866948,17.99,70,1013,Rain,normal
3445831,São José dos Campos,1752953348,18.05,55,1015,Clear,normal
3445831,São José dos Campos,1753039748,19.65,54,1009,Clouds,normal
3445831,São José dos Campos,1753126148,14.09,83,1017,Rain,normal
3445831,São José dos Campos,1753212548,19.01,89,1013,Thunderstorm,storm_event
3445831,São José dos Campos,1753298948,16.6,49,1022,Clouds,normal
3445831,São José dos Campos,1753385348,14.5,97,1016,Rain,extreme_humidity
3445831,São José dos Campos,1753471748,5.8,62,1018,Clear,cold_snap
3445831,São José dos Campos,1753558148,13.29,98,1015,Clouds,extreme_humidity
3445831,São José dos Campos,1753644548,22.26,88,1011,Drizzle,normal
3445831,São José dos Campos,1753730948,18.9,68,1009,Clouds,normal
3445831,São José dos Campos,1753817348,16.13,95,1008,Thunderstorm,storm_event
3445831,São José dos Campos,1753903748,19.05,50,1008,Clear,pressure_drop
3445831,São José dos Campos,1753990148,20.72,72,1013,Clear,normal
3445831,São José dos Campos,1754076548,18.56,86,1015,Clouds,normal
3445831,São José dos Campos,1754162948,16.58,71,1021,Clear,normal
3445831,São José dos Campos,1754249348,19.47,55,1009,Clear,normal
3445831,São José dos Campos,1754335748,18.61,66,1010,Clouds,normal
3445831,São José dos Campos,1754422148,15.28,90,1009,Thunderstorm,storm_event
3445831,São José dos Campos,1754508548,19.49,73,1012,Clouds,normal
3445831,São José dos Campos,1754594948,20.21,50,1015,Clear,normal
3445831,São José dos Campos,1754681348,13.51,92,1019,Drizzle,normal
3445831,São José dos Campos,1754767748,20.66,65,1009,Clear,normal
3445831,São José dos Campos,1754854148,18.18,98,1011,Drizzle,extreme_humidity
3445831,São José dos Campos,1754940548,20.49,66,1010,Clouds,normal
3445831,São José dos Campos,1755026948,16.8,83,1010,Clouds,normal
3445831,São José dos Campos,1755113348,19.04,66,1011,Clouds,normal
3445831,São José dos Campos,1755199748,22.18,71,1019,Clear,normal
3445831,São José dos Campos,1755286148,19.31,72,1015,Rain,normal
3445831,São José dos Campos,1755372548,23.27,46,1009,Clouds,normal
3445831,São José dos Campos,1755458948,14.92,92,1019,Clear,normal
3445831,São José dos Campos,1755545348,20.02,94,1009,Thunderstorm,storm_event
3445831,São José dos Campos,1755631748,12.81,90,1017,Clear,normal
3445831,São José dos Campos,1755718148,17.49,98,1015,Rain,extreme_humidity
3445831,São José dos Campos,1755804548,22.75,35,1019,Clear,drought
3445831,São José dos Campos,1755890948,15.6,86,1009,Clear,normal
3445831,São José dos Campos,1755977348,19.75,55,1018,Clear,normal
3445831,São José dos Campos,1756063748,15.77,81,1011,Clouds,normal
3445831,São José dos Campos,1756150148,11.65,71,1015,Clear,normal
3445831,São José dos Campos,1756236548,18.67,66,1019,Clear,normal
3445831,São José dos Campos,1756322948,18.86,71,1013,Clear,normal
3445831,São José dos Campos,1756409348,18.23,78,1016,Rain,normal
3445831,São José dos Campos,1756495748,13.11,86,1011,Rain,normal
3445831,São José dos Campos,1756582148,19.62,81,1016,Clouds,normal
3445831,São José dos Campos,1756668548,16.6,78,1019,Clear,normal
3445831,São José dos Campos,1756754948,26.72,64,1009,Clouds,normal
3445831,São José dos Campos,1756841348,19.69,64,1017,Clouds,normal
3445831,São José dos Campos,1756927748,21.13,86,1008,Rain,pressure_drop
3445831,São José dos Campos,1757014148,19.19,91,1009,Clear,normal
3445831,São José dos Campos,1757100548,20.4,80,1014,Clouds,normal
3445831,São José dos Campos,1757186948,20.14,90,1014,Clear,normal
3445831,São José dos Campos,1757273348,20.59,97,1014,Clouds,extreme_humidity
3445831,São José dos Campos,1757359748,22.7,58,1015,Clear,normal
3445831,São José dos Campos,1757446148,21.96,73,1016,Clear,normal
3445831,São José dos Campos,1757532548,22.58,96,1008,Rain,pressure_drop
3445831,São José dos Campos,1757618948,21.12,83,1012,Clear,normal
3445831,São José dos Campos,1757705348,22.71,61,1008,Clouds,pressure_drop
